P,Q,R
-0.0040912284,0.02691091,0.0005521493
-0.0021554367,-0.003444917,0.0068102544
0.0032729644,0.0071259984,5.4129283e-05
-0.010323353,-0.00041062932,0.0021329985
-0.0045589097,0.028188093,0.005138469
0.016618054,0.0140341995,0.015825685
-0.0008145908,0.011789113,0.0066178152
0.005990695,-0.00029545795,-0.0005376539
0.01915426,0.010654887,0.0098860515
0.0003620903,0.012085666,0.00663043
-0.00038462266,0.010975041,0.004354018
0.00013734857,0.010692745,0.007828578
0.01201308,-0.0018136223,0.00938448
-0.010201492,0.014668583,0.003307567
0.0021897997,0.006404839,0.010387609
0.0016504378,0.0049119927,0.0073581985
-0.005222241,0.015064298,-0.0035957098
0.0019373562,0.0044213845,0.0065002902
0.018294856,0.011986345,0.012657226
0.0108013,0.009214895,0.008958283
0.000107813066,0.024535028,0.00091733463
-0.0066856565,0.024154669,-0.002900914
-0.00045992268,0.0071458374,0.0061488156
-0.0048767417,0.024982579,-0.0027783462
-0.0013441411,0.0046311747,0.009318334
-0.0011176172,0.007296291,0.00616657
-5.5767705e-05,0.00825174,0.007620376
0.017220011,0.012797113,0.0141597865
0.00011911942,0.012464113,0.005355365
0.00025885826,0.012986869,0.0059102904
-0.00071021315,0.005792483,0.010194624
-0.00061654154,-0.00048260708,0.0065405164
-0.00036652267,0.004293321,0.007655984
0.015837582,0.011756685,0.009841074
-0.0030065519,0.02344288,-0.011162429
-0.0003684908,0.008541387,0.0077330465
-0.002649489,0.021185255,-0.00824427
-0.0047874115,0.007834431,0.0086451685
0.011063471,0.00935402,0.007867
-0.0009314894,0.011532682,0.0054394198
-0.005092897,0.016066926,-0.00803456
0.017753936,0.004932905,0.021043645
-0.010138178,0.013576811,0.0038075473
-0.003945746,0.017422095,-0.007078912
0.0055867513,0.0017172095,-0.00012880277
-0.006411702,-0.0042158845,0.0066573075
0.0003010378,0.0069024195,0.008243043
0.0127143655,0.015963906,0.006670761
-0.0053451504,0.010751182,0.011960509
0.0025031741,-0.0001273471,0.00027568307
0.00013433748,0.0025699232,0.00562552
-0.0029937415,0.009303051,0.012952137
-0.0082259085,0.027642133,-0.00601603
0.013853334,0.015245652,0.002419529
-0.0070363358,0.018273212,0.00061653834
0.0008773734,0.02298377,-0.0022357227
-0.0011701694,0.010841614,0.005772169
0.010580524,0.012361784,0.0032655937
-0.0049784575,0.020917226,-0.012407564
-0.0061339634,0.025708513,-0.0037111954
-0.0015591697,0.016658124,-0.0053409906
-0.003107698,0.0070680105,0.010117847
-0.006602311,0.021676537,-0.007401093
0.00033188373,0.001000458,0.0074124564
0.0026089707,0.008936628,0.0012293197
0.0004070147,0.007353667,0.0072498396
-0.003792019,0.020618701,-0.010686428
-0.008466511,0.0036287003,0.012723552
-0.0032817153,0.0063631576,0.005729763
0.00020008009,0.011424547,0.0043956195
-0.0038482025,0.0149241155,0.0021504294
0.0010920177,0.008669054,0.0052085198
0.010667424,0.014910371,0.00920276
-0.012210968,0.018100124,-0.008843375
-0.005680432,-0.0042656236,0.0070765894
0.0058565913,0.012245295,0.010748961
0.01581243,0.002120373,0.018947635
0.0011753278,0.005536501,0.008119691
-0.009147095,0.019681696,-0.0051648477
-0.013435366,0.012832855,-0.0014273268
-0.008193399,0.025771888,-0.00225772
-0.006141879,0.025095606,-0.005029091
0.0074749533,0.013508732,-2.3848927e-05
0.0035346076,0.0022645397,0.0036005236
-0.0067845015,-0.0025941506,0.009004171
-0.0032013126,0.019737544,-0.0034230081
0.0035434722,0.002666908,0.0006150575
-0.0005833569,-0.00054275215,0.0072904476
0.013715164,0.011585474,0.010420208
-0.0016652949,0.008141644,0.0062530604
-0.0009646446,0.0066767423,0.007900309
0.0032526054,0.001143286,7.001154e-05
-0.00013642035,0.012248453,0.0041358275
-0.012952548,0.013124702,-0.001326676
-0.005595105,-0.0035364174,0.007849149
-0.0057562278,0.02516691,0.006487606
-0.002523405,0.007738935,-0.004967335
-0.0015012677,0.006165829,0.0040860837
0.010420715,0.017022422,0.004782902
-0.00021020252,0.012871037,0.0059525426
0.0002129286,0.006973705,0.0067089424
-0.000818724,0.009100131,0.00047448988
-0.0030111424,0.018123224,-0.0062134513
-0.0036986622,-0.004240016,0.0070681535
0.001000699,0.0038917994,-0.003778726
0.00041613326,0.018314818,0.0031026222
-0.0012181925,0.0024834927,-0.0033046934
-0.0050287927,0.017559227,-0.008059023
-0.00010640777,0.011872039,0.004402767
0.0042812605,0.006471521,0.0035178633
0.0042491206,0.008490286,0.0008149191
-0.004793422,0.013886733,0.009593806
0.0022195578,0.0035283074,0.002055307
1.8907289e-05,0.0077833273,-0.0051795566
-0.0025490455,0.00909495,0.014551278
-0.0007741615,0.009674299,0.005346958
-0.0034626382,0.025888005,0.0022403223
0.004947765,0.018825622,0.0045126253
0.0026180618,0.0013800148,-0.0015604214
0.0035004024,0.0069849337,0.0077803214
0.0029744415,0.018298306,-0.0053614653
0.0031927873,0.00039136608,-0.00020150696
-0.007422787,0.0024654288,0.01037357
-0.0002670071,0.005521755,0.0075179776
-0.006353382,-0.0026717742,0.008535866
9.8286866e-05,0.013228987,0.00475728
-0.002221734,0.0054126796,0.013085427
-0.0033277508,0.00947546,-0.0003641549
-0.0040680864,0.01413461,-0.0003137271
0.016978046,0.003401108,0.016126078
-0.008374564,0.023045382,0.0056528156
-0.004259117,-0.00339808,0.005997226
-0.0051900563,0.0160353,-0.004303556
-0.0008125194,0.0121684205,0.004291802
0.006214453,0.010938561,0.0056797415
-0.0005961387,0.011916748,0.0058651785
-0.0007104236,0.035803977,-0.0036112152
-0.0013442888,0.011105195,0.0031509215
0.0057418062,0.01165329,0.008730309
-0.0035832091,0.025459487,-0.001331031
-0.011876088,0.024568003,-0.0015513661
-0.0077582267,0.029582076,-0.0011707811
-0.0007180627,0.0009249586,0.008925736
0.0052005798,0.023479482,-0.0011922898
-0.010517424,0.02013773,-0.0066155405
0.009496272,0.0028230075,0.007503127
-0.0009297719,0.01527356,-0.0039104596
-4.483934e-05,0.009210056,0.007521928
-0.012512622,0.024768872,-0.0027938096
-0.0055320016,-0.0051982235,0.0053275735
-0.0016507166,0.003387121,0.008263719
0.00026588462,0.0118157035,0.005893722
0.0024677557,0.021047048,-0.0008689281
0.00026474087,0.00087717414,0.0072601517
0.0055412613,0.0036226898,0.00054788607
-0.0037779694,0.010393222,-0.0018171386
0.015792526,4.286503e-05,0.0152725335
-0.00013307767,0.0063530616,0.0004079978
-7.8915495e-05,0.008251356,0.0071394877
0.012767202,0.014035589,0.00970476
0.0031245705,0.0061598904,0.0068392535
-0.003486004,0.024854306,0.002174877
4.1239582e-05,0.013736641,-0.0033160837
0.0018471774,0.004135227,0.0051077767
0.0001663776,0.0030578629,-0.003760862
-0.00037144756,0.008845703,0.004507535
-0.018460555,0.017909119,-0.0019878366
8.7853616e-05,0.010507775,0.0026338857
0.000114264796,0.010750444,0.0050744126
-0.0029505044,0.007789794,0.010093119
-0.0045219962,-0.0071176467,0.006825392
-0.006053599,0.023743905,-0.00666877
-0.0020222072,0.006968949,0.009399864
-0.011403562,0.023852896,-0.0036191773
-0.0026720157,-0.000842114,0.0069020838
-0.0013935621,0.014530221,0.005567897
-0.010352957,0.016605286,-0.0056583304
-0.0060547357,0.026793454,0.0022366215
-0.014649094,0.015031086,0.001651956
0.0021185307,0.002670648,0.0064149606
-0.0010022488,0.0020551546,-0.0034874873
0.010108987,0.00084006356,0.009833508
-0.006197939,0.024029205,-0.012029389
-0.0025240814,0.009273271,-0.003706974
0.012188954,0.018513197,0.0071385526
-0.008980249,0.003353969,0.002556506
0.004381135,0.00017495478,0.000508838
0.005486437,0.005773262,0.0015160341
5.9516657e-05,5.607826e-05,0.007286403
-0.003494841,0.010655901,0.008193035
0.0011039118,0.0013828028,-0.00030036707
0.0013259966,0.0038684658,0.0066095986
0.002701652,0.0061886837,0.0083544925
-0.0025875315,-0.003971887,0.012547357
-0.008148617,0.026863996,0.0025676247
-0.0055163535,0.02562034,-0.012889482
-0.0005434787,0.009809,0.0065545356
-0.0035288897,0.0030680734,0.009301032
0.0044840146,0.004203424,0.0021467379
0.0020828368,0.0035122822,0.0069131805
-0.007463418,0.031151883,0.0006373898
-0.018905379,0.012745125,-0.0034498882
-0.0025427104,0.0076050935,0.014566249
-0.0015470053,-0.0040949956,0.008711076
-0.013285125,0.003887756,-0.00018093575
-0.017493274,0.01544649,-0.0039210087
0.0030444209,0.01742976,0.0027387512
-0.006022987,-0.0021357506,0.0104471855
-0.0006122969,0.00839203,-0.004647563
-0.010446415,0.024857191,-0.0028598919
0.0035431425,0.0076449555,0.001977429
-0.003986966,0.017194912,-0.006410132
0.0035069082,-0.00097393815,2.8858878e-05
0.00022488805,0.010713309,0.004753504
0.017839793,0.012235916,0.012355332
-0.0038450807,0.010846892,-0.00747805
-0.0051814574,-0.006096311,0.006604026
0.0035025587,0.00092278875,-0.00031257805
-0.006641613,0.029647307,0.0035820142
0.00087290624,0.011290625,0.0047857035
-0.0023821834,0.004539511,0.009022839
-0.0020887048,0.012688577,0.0029870346
-0.0054571284,-0.0027714078,0.006501865
-0.003881125,-0.003935031,0.008872607
0.004527565,-0.0009884638,-0.00037014578
-0.005308925,0.025393698,-0.006943571
0.019370032,0.011366401,0.0111998785
0.00021325654,0.012920559,0.0066529457
-0.0016624326,0.023563832,-0.0014646086
-0.0010019911,0.010745233,0.0042480878
-1.7251547e-05,0.0117411055,0.004513944
-0.01596056,0.012649847,-0.0006629331
-0.003978527,0.025452292,-0.0011052833
0.014331099,-0.0009052759,0.013846648
0.00012049769,0.008855446,0.0076890145
-0.0049621994,-0.0015756126,0.007725847
0.0051082866,0.014877482,-0.0012539747
-0.0062530236,0.024887692,-0.0031656325
-0.0078220805,0.025568886,-0.0015459231
0.015244223,0.013901816,0.010886825
0.008573224,0.014652069,0.0032484392
-0.0031417152,-0.003509913,0.0073845596
-0.0065308837,0.00058694516,0.010177152
0.0008168013,0.031107944,-0.0049141645
0.0038094767,0.0058581685,0.0036377523
-0.00072681345,0.005022438,0.0050128945
-0.00552796,0.024657661,-0.011889182
0.0020395182,0.0069937995,-0.002144134
-0.0033785964,0.00091980165,0.007962434
-0.007576151,0.028435886,0.0029103488
-0.009296573,0.025735294,0.00057725335
-0.0029352554,0.008443873,-0.002262926
-0.0022700948,0.0031729897,0.0089565115
-0.007643017,0.024976324,-0.0024330171
0.001768256,0.0024132705,0.0063482947
-0.01863959,0.016170153,-0.0033630284
-0.0020778042,-0.0023031086,0.008187147
0.0015162801,-0.0007904361,0.0032418254
0.014608977,0.008760235,0.012584756
-0.0030329805,0.007903665,0.00738145
-0.009615216,-0.0008683502,0.0010670627
-0.0148405405,0.015653204,0.0008639609
-0.006063645,-0.0017402667,0.008670332
-8.5274354e-05,0.0022712909,0.007635504
0.005114533,0.0033442352,0.0021865082
0.0012377102,-0.0010747319,0.0048074163
-0.004589391,0.011050952,0.002220176
-0.00050489884,0.007464671,0.006157684
-0.0054259235,-0.0026461293,0.0063465443
-0.0006276652,0.010591329,0.0041778996
0.015479386,0.001255066,0.012756242
0.016193692,0.013459815,0.00942324
-0.006107315,0.025421143,-0.012854235
-0.002439437,-0.002800137,0.0078091626
-0.0008170491,-0.005664113,0.0040958878
0.0036362042,0.0012349328,0.0010301145
-0.0010891812,0.0024073857,-0.0031275703
-0.0077863378,0.027511064,0.001221052
-0.00023924487,-0.0028334556,0.006338654
-0.008462746,0.027570082,-0.004252184
-0.0039886483,0.014188594,-0.008398695
0.00016010314,0.012031645,0.0075491816
-0.005931602,0.03133767,0.0007268907
-0.0019837571,-0.0065126433,0.0045633498
-0.0025675613,0.0099885985,-0.006826838
-0.0076968865,0.0052664187,0.0027006983
0.0044336612,0.0016754611,0.0004901265
-0.0009818182,0.011224518,0.0045828978
-0.0029286337,-0.003508274,0.007524947
0.012239511,0.010286914,0.0101329945
0.0077643646,0.0059333146,0.004341262
-0.004755898,-0.005226573,0.006540078
-0.0073647713,0.029325834,-0.0025632402
-0.005491893,0.0261204,0.0068281484
-0.0046470147,0.025488969,-0.0012872383
-0.0007177362,0.011744451,0.0063618543
0.009306892,0.014711409,0.0034227436
0.0039349813,0.008678153,0.0026184616
-0.007286013,0.006141633,0.0147611555
-0.0004418042,0.0032029217,0.006627921
0.0019905379,0.004317385,0.0054815556
0.013899416,0.010727161,0.0101255495
-0.0003377073,0.0070851487,0.007448436
-0.0047783116,-0.005018434,0.0063594286
-0.0019590897,0.0059311762,0.009867985
-0.0063895523,0.026699409,-0.0028235938
-0.007237882,0.024205254,0.005900928
-0.0019287055,0.0041235816,0.0064780125
-0.0024800373,-0.0056567853,0.0075344145
0.0035820308,-0.00041291458,0.0003223534
-0.005743335,-0.0027043873,0.0066249925
-0.011483568,0.015166863,-0.005033932
0.00606236,0.007838879,0.010883091
-0.0013567313,0.0053661233,0.007453435
-0.0065352963,0.016032323,-0.0002837314
-0.0053779506,-0.0017464495,0.006714489
-0.0015696199,0.014124373,-0.00362317
-0.0001845031,0.010455135,0.0038543378
0.013317142,0.012341552,0.009183205
-0.00030099115,0.010872657,0.008096545
-0.0073881517,0.025635792,0.0013484183
-0.005901589,0.0108639235,0.012290287
0.005222832,0.004725341,0.013030608
0.0009053622,0.004792107,-0.003475027
-0.0020628457,0.0071577015,-0.005460979
0.012005614,-0.0012246036,0.010322111
-0.0063146967,0.028575849,0.004014025
-0.00040479054,0.009097932,0.007821332
0.007862743,0.0040087714,0.013700157
-0.0071531753,0.0008427866,0.010315143
0.0028928302,-0.0011920814,-0.0036926244
-0.001974539,0.006241859,0.0076555465
-0.00340536,0.0256922,0.0020267265
-0.0049518673,0.028023114,-0.0009925944
0.00029215807,0.013059261,0.0077676764
-0.003781635,-0.0044916715,0.0070217703
-0.004159892,0.029207814,0.0055564214
-0.0058912216,0.02794502,0.0074596405
-0.006649295,-0.0013889433,0.00986442
-0.004103324,0.009029499,0.011980729
-0.005354235,-0.004087624,0.007364875
-0.00957665,0.015607903,0.0007155679
-0.0044960207,-0.003303772,0.0063013267
0.0037163734,0.0010425292,-0.00030085494
0.005646429,0.0048474376,0.0032560357
0.016598,0.0027429042,0.017032245
-0.009166968,0.026600886,-0.0011767576
-0.016580135,0.009162993,0.0022689449
-0.0061438046,0.016250571,0.0034205369
0.014403646,0.00647132,0.014632017
-0.015914332,0.015993206,0.0004043986
0.008915677,0.014641718,0.0019871278
-0.00551552,0.010766002,0.012521936
0.009834087,0.017489243,0.008526023
0.015617192,0.013211889,0.008628511
-0.004991922,0.024586847,-0.0050060875
-0.005050222,0.028390003,0.0048705717
-0.003858636,0.023564752,-0.0020755264
0.004061408,-0.002755817,-0.002159037
0.006203202,0.0037787317,0.010799213
0.008206051,0.014349226,0.0037325476
-0.011393265,0.02412063,-0.0005619361
0.0145367775,0.014172046,0.009376213
-0.006867452,0.029842012,0.0018516904
-0.013416662,0.015137093,-0.0011573508
0.007138611,0.010392099,0.011029624
-0.006507396,0.022554437,-0.0046151467
0.016719528,0.011611398,0.009743547
-0.00068424805,-0.0013755357,0.004441511
0.002827931,0.0040870802,0.00502452
-0.0056210677,-0.0068193865,0.0052571227
0.019191913,0.01143631,0.009017387
0.0008667146,0.0019820132,-0.0012752571
-0.0008442496,0.0038497946,0.009340239
-0.0019672161,0.012754868,-0.0054034847
-0.0010556941,0.006481808,0.0060831183
-0.0005103777,0.013575103,0.005585039
-0.0041406034,-0.0017603366,0.006814854
-0.00044833648,0.010613204,0.0042150393
0.011473588,0.01687707,0.0044439374
-0.0063450453,0.0101489965,0.012405638
-0.002468153,0.005852215,0.0101736905
0.018387232,0.010965814,0.012225691
0.00618862,0.005337438,0.010671734
-0.008196845,0.020591263,-0.0031080788
-0.016868722,0.01229231,-0.0012829502
-0.005230842,0.0002553566,0.010754849
0.012104011,0.017617939,0.0059001716
-0.002129942,0.0067599984,-0.0010637704
0.0030807564,0.002449402,-0.00043795587
-0.0006655725,0.0018906337,0.007914823
0.002202708,0.0013228591,0.00464387
0.00816423,0.007562347,0.009541981
-3.6518642e-05,0.008241716,0.006998376
0.0002163789,0.009952028,0.0037261
-0.0062188553,0.02533922,0.0027081782
-0.0038643961,0.028571602,0.002579745
-0.003704896,-0.0010216681,0.0047929133
-0.0070672715,0.025497563,-0.0025223335
-0.008219525,0.0317818,0.00081319636
0.0062813032,0.005349066,0.008237015
-0.00081572816,-0.0026250333,0.00677757
-0.005381992,-0.0005046633,0.009167576
-0.005586684,0.007238543,0.009925492
-0.007581873,0.019282956,0.0045499187
0.0012631092,0.01146117,0.0058344244
0.0036938668,0.02064257,0.0022567322
0.0021767055,0.005300721,-0.0011169679
-0.0047984575,0.019150868,-0.003934091
-0.0036085702,0.0074478374,0.010024213
-0.014634428,0.021885723,-0.0036930486
0.0002204105,0.010873229,0.0053523886
0.00090212456,0.005187164,0.007832619
-0.0049253874,-0.006894391,0.0056333733
0.009415991,0.018070262,0.0067856396
2.3456829e-05,-0.0010553886,0.0069208713
-0.012189893,0.016907228,0.0023153229
-0.0003017863,0.008981938,0.0063297553
0.019100815,0.0063960613,0.013255848
-0.0010272749,0.004847833,0.0053199455
-0.002968415,0.013252159,0.002229061
7.752853e-06,0.010944187,0.0070153656
0.00032807566,-0.003418173,0.008281331
-4.797485e-05,0.012370314,0.005064228
-0.0045774495,0.023445698,-0.0003646969
0.008798192,0.00034329746,0.010466869
-0.0019132084,-0.005205985,0.005979987
-0.008035677,0.027701335,-0.00039275142
-0.010380395,0.025855588,-0.00281776
-0.008501726,0.026224216,-0.0005629425
0.0053674704,0.0037478071,-0.00025592963
0.0033327434,0.007721364,0.0013213692
-0.01298804,0.012137744,-0.0014115409
0.004304621,0.0061991885,-0.00026322596
0.0042569456,0.000614409,-0.0006572087
-0.0074283103,0.025233306,-0.0049269353
-0.00060747704,0.006115225,0.009865418
-0.0033137472,0.0057570883,0.0067107715
0.003370831,-0.0007035001,-0.00035856693
-0.011364489,0.0050586793,0.0020060362
0.015851904,0.009058034,0.010989816
-0.0003632718,0.011946412,0.003924837
-0.019893486,0.015982412,-0.0015697621
-0.0053970055,-0.005062676,0.005692736
-0.016359037,0.017025268,-0.0014578906
0.002142632,0.0070606926,0.005208768
-0.0003567571,0.013344268,0.0047273505
0.005646935,0.019228192,-0.0023417452
-0.00015134513,0.008552773,0.0064429627
1.8545696e-05,0.008488607,0.0068886136
-0.006436101,-0.006209347,0.009273469
0.0126997605,0.011066249,0.010388313
-0.0046957093,0.02217311,-0.00024163019
0.0035078689,0.0048229606,0.0050597712
0.016781101,0.0059946105,0.014775484
-0.0008806462,0.013213687,0.0051923525
-0.00425629,0.0035329177,0.00950317
0.00084121135,0.006129964,0.006697935
-0.0065070237,0.026532447,-0.0005879178
-0.0011912064,-0.00100507,0.001901856
0.008397413,0.0120264385,0.002489014
-0.007918626,0.0039371056,0.011079065
-0.0013205401,0.009764263,0.004927562
0.00622412,0.0013116639,-0.0017463283
-0.006421374,0.029124016,-0.0019275356
-0.0034846305,-0.0017780724,0.009140322
0.00050277635,0.00088314764,0.007744049
-0.0042639067,-0.0020528138,0.0075172344
-0.008042085,0.0022846044,0.011038932
0.0007284361,0.00013134893,0.0067073116
-0.0051494343,-0.0030973377,0.008287535
0.012175116,0.010898533,0.010218895
-0.002806039,0.010609381,-0.0037746502
0.01164835,-0.0012375931,0.009182311
-0.0015528793,0.009591857,0.006782156
-0.0022199943,-0.000806367,0.0072839838
-6.6054694e-05,0.009634095,0.0077868486
0.014451003,-0.0017463278,0.014548018
-0.0024238464,0.025161711,0.004424982
0.010077537,0.019526083,0.0028989292
0.0003456673,0.0005989474,0.007282185
-0.002796821,0.027732348,0.0024687261
-0.0047242213,-0.0038931961,0.006540118
-0.0034772009,-0.0020032995,0.007091509
-0.004299866,-0.0044487026,0.005523861
-0.0062273154,0.028834838,0.002560629
-0.006079812,-0.00536435,0.007739266
-0.0034585835,0.0068858927,0.013564456
-0.002319304,0.013722913,-0.0069891624
-0.0066578747,0.031719916,-0.0008414372
-0.00021026516,0.012472387,0.005747575
0.009419261,0.010083891,0.010333301
-0.0038986967,-0.00412051,0.0077096275
0.014571264,-0.0027976267,0.012305877
-0.012453424,0.018859236,-0.003216061
0.018655755,0.008279206,0.012434369
-0.005478491,0.022845898,0.008350481
-0.00029963232,0.011051317,0.003992546
-0.0040291776,-0.0003806316,0.010231496
0.0043516867,0.023301626,0.0007969844
-0.0049396246,0.013286819,-0.002554507
0.013142728,0.016531909,0.009664214
-0.008891363,0.026204422,0.0032853205
0.009743507,0.0093010245,0.008378116
-0.0014419962,-0.0009456732,0.004585711
-0.020157404,0.01627109,-0.0036646067
0.0050206855,0.020222625,-0.0012557501
-0.010468048,0.024492009,-0.0013932546
-0.0006269162,0.0013073229,0.006940183
-0.011316597,0.0070269993,0.0057019168
-0.007436112,0.026278378,-0.01100299
-0.0030950215,0.010063956,-0.0014690865
-0.0036384931,0.015903145,-0.008190838
-0.0056324904,0.013291912,-0.0024242054
0.0045473026,0.0019516374,-2.962551e-05
-0.006769451,-0.002687722,0.009734453
-0.0005647557,0.010064018,0.003640483
-0.006698718,0.023908647,-0.0038203376
-0.0039898213,-0.0011430972,0.006639081
6.573063e-05,0.0071170535,0.0069996626
-0.00042504517,0.007169452,0.0059694983
-0.0038679165,0.012182991,-0.006688503
-0.004640835,0.009302121,-0.00686008
-0.004307888,0.02087765,0.0018839095
0.0069881133,0.019440984,0.0043699564
-0.0008330843,0.0008884226,0.007625928
0.014202928,0.015751295,0.004258895
-0.0043561994,-0.0036428096,0.008137457
-0.0036804525,0.032334298,6.304458e-05
-0.0016614127,0.0062520793,0.009511801
0.0032974519,-0.0011269236,-0.0005890898
-0.0061072693,0.026357016,-0.00078627554
0.012507937,0.017013088,0.006082242
-0.009910658,0.0009693603,0.0025674202
0.0007264713,0.022600915,0.00085517316
0.004619686,0.0053561768,0.0013939324
-0.003957398,-0.0038853253,0.005459164
0.00012522622,0.0037306265,0.007695792
-0.0030439508,-0.0010805172,0.0064638383
0.011647546,0.015849654,0.0050373767
7.7297635e-05,0.0005037704,-0.0028152934
-0.0055966806,0.02814134,0.006492045
-0.0018393844,0.024946913,0.000328531
-0.0013283489,0.011675365,-0.0046289368
-0.006282221,-0.004139961,0.0076663177
-0.0056994725,0.026050247,-0.0044542477
-0.011023084,0.016761426,-0.00025076242
0.008526823,0.008686649,0.010929563
-0.0006026175,0.013252395,0.0051775016
-5.7126505e-05,0.009301029,0.0069022756
-0.0055792676,-0.00338597,0.00846927
-0.0027655794,0.0070679355,-0.0063214055
-0.007342019,0.0036954186,0.008016471
-0.0046745418,-0.007056059,0.0066430983
-0.003478101,0.007731608,0.0131804785
-0.0052761957,0.02580656,-0.009858217
0.014909955,0.0031875307,0.020769356
0.0004289766,0.0033406205,0.005676221
-0.0006077273,0.0024523125,0.008471283
-0.0011940916,0.009556266,0.008399968
0.007457375,-0.0014596123,0.0038619274
-0.0070128907,0.03158415,-0.002194033
-0.007341504,0.027544495,0.0043888334
0.014657115,0.015625764,0.01181016
-0.0017671712,-0.0044439994,0.0066792318
-0.0019406237,-0.007120822,0.004143884
-0.00816789,0.028806958,-0.0045596557
0.019004196,0.011600867,0.009645587
-0.0061371885,0.026756477,-0.0017421339
-0.009670031,0.021192176,-0.0018503895
0.005846601,0.007834856,0.007855218
0.010473383,0.011013937,0.005624584
-0.00899419,0.019276919,-0.001872841
0.0020558673,0.010804333,-0.0001685554
-0.007580389,0.024550717,0.004737151
-0.005091499,-0.0010897155,0.0077840146
0.010627292,0.009624495,0.008773423
-0.007848366,0.02389028,0.0071062436
-0.0025724925,0.017900502,0.0007308831
-0.0011116352,0.00038143055,0.0057781
0.0034221082,-0.0013914091,0.0003518831
0.013574068,0.011955655,0.010205837
0.0022449899,0.0046430877,0.013189177
-0.006147077,0.025595611,-0.0015147156
-0.0058570076,0.024268182,0.0010342745
-0.0011124036,0.0064411582,0.009628416
-0.0070268908,0.031303838,-0.0009981681
-0.0060702637,0.02770759,0.0010549143
-0.0048205294,0.032934822,-0.0018117115
-0.006430495,0.02885096,0.00097243953
0.014774978,0.0024246098,0.009751819
-0.004886808,-0.0016555572,0.006012197
-0.005799961,-0.0026287446,0.009030488
-0.0040548714,-0.006187553,0.0064380565
-0.0024094132,-0.004802452,0.0050183027
-0.006621469,0.02606623,0.0024862278
-0.0028266197,0.0099872425,-0.00215502
-7.972814e-05,0.009627097,0.0032263633
0.017220508,0.012237231,0.010665541
-0.005255134,0.018399883,-0.0071847145
-0.00046197782,0.010189542,0.0034190593
0.0003745696,0.008272499,0.008197209
-0.0016709319,0.024193961,0.00037405608
-0.002397348,-0.0031620727,0.0053076874
-0.003873777,0.0017665246,0.0100459885
-0.01940129,0.02002174,-0.0024765483
-0.0004944286,0.01171679,0.0053589325
-0.0018041227,0.010444239,-0.005909357
-0.0021668288,0.014266024,0.0008502474
0.0017613441,0.0043681096,0.007204054
0.00055972935,0.004011236,0.007544802
-0.002207836,0.0049277716,0.0034742209
0.0024920967,0.022033935,0.0044603785
-0.0038787713,0.021958629,-0.011171124
-0.0012090501,0.0026377004,0.008447224
-0.0034961686,0.027304178,0.003421268
-0.0046621147,-0.0006001557,0.005064337
-0.0104832165,0.020056821,-0.0021506178
0.007457848,0.0030020548,0.010519584
-0.0004539459,-0.018058984,0.009551097
0.00011859172,0.005095841,0.00856043
-0.015431118,0.02327957,0.0005940143
-0.0018309681,0.005058617,0.003255648
-0.0027108283,0.0073660584,-0.0048194267
0.016005607,0.01218293,0.010600562
-0.00037948953,0.012603942,0.005518682
-0.00198515,0.012764237,-0.0030561762
-0.0023735103,-0.0013958883,0.008492794
-0.0073804953,0.028130125,0.000883664
-0.004633723,0.010719821,0.0014087938
-0.0033151237,0.016005699,0.0022890696
-0.00435719,0.013443391,-0.003254043
-0.0012057169,0.0073295627,0.009178275
-0.006873757,0.017806824,0.004884081
-0.0049544224,-0.0027028674,0.0077488036
-0.00052410946,0.009869633,0.004172618
0.012379671,0.0025018484,0.011195364
-0.00034506482,0.013761648,0.0067344652
-0.006358439,0.028311145,-0.0012572471
-0.008698794,0.027798953,-0.0037089682
0.0033853438,0.004284164,0.009826432
-0.0057441555,0.015876688,-0.0014858904
-0.0051122485,0.0026307455,0.008962003
-0.0068757874,0.026644336,-0.0053638374
0.003860111,0.0027581323,0.0007867493
-0.016027804,0.01573018,-0.0010230659
-0.009797706,0.0222986,-0.002464801
-0.022201048,0.025216935,-0.003281788
-0.0037767792,0.017308442,-0.009091967
-0.0049385056,-0.0011924703,0.008615408
0.0003259789,0.012110683,0.0068378164
0.01726283,0.0044450406,0.010094018
-0.0005796896,0.0077851266,0.005685272
0.009466402,0.019507429,0.0011822536
-0.019011911,0.01622426,-0.006510685
-0.004179418,0.025193397,0.001949932
-0.005732739,0.024528647,-0.009848247
-0.0034386327,-0.00363062,0.008406939
0.00040306797,0.010976938,0.006894968
0.0017832565,0.004949337,0.0074527822
-0.0008784076,-0.005521652,0.0052436357
-0.00023226367,0.0059004254,0.0053255823
-0.001123907,0.0064037987,0.002438614
-0.009480972,0.023481185,-0.004170741
0.0028768543,0.004083355,0.008196151
-0.0033795878,0.0078674145,0.003144817
-0.0017275127,0.002738219,0.008671808
-0.006255901,0.018024819,-0.0029291732
0.010784919,0.01537201,0.0035859754
0.0032997779,0.00094985287,-0.00024991456
0.007384294,-0.0014030944,0.0022512295
-0.008665446,0.0185947,-0.00516185
-0.009016226,0.023159925,0.005508724
-0.0049672485,0.010721582,0.0110381525
-0.0065193037,0.024511369,-0.00479571
-0.0055134217,0.019443316,-0.0045623467
-0.0024523018,-0.0031500391,0.008044479
-0.0068978015,0.033024184,-0.007144317
0.01852502,0.007959633,0.012961139
-0.006912497,0.018532548,-0.0019961116
