P,Q,R
0.008556532,0.004166125,7.5635035e-06
-0.005007303,0.009757414,0.0036393558
0.0032667187,0.009362938,0.0020068968
0.009025998,0.006045799,0.0002375627
-0.0011544672,0.01066415,0.0022402857
-0.0054894276,0.009223,0.0042327363
0.018570011,0.01108108,0.00062336354
0.0030524787,0.008197294,0.0041535012
0.01266203,0.0041686115,-0.00060843
0.007375611,0.013778802,0.0027198493
-0.0019407946,0.010176804,0.0032697069
-0.00356676,0.010002653,0.0054307655
0.006746584,0.008655103,0.0002550627
0.0040610423,0.0059029437,0.001119097
-0.0025927396,0.00901465,0.004471424
-0.0046529253,0.008462081,0.0064874003
0.012869776,0.004584479,-0.000468018
-0.004660567,0.01013643,0.0049081785
-0.00053888053,0.011590387,0.0023076194
-0.0035336877,0.01190709,0.003865609
0.007691347,0.0053410046,0.0010508925
-0.004732677,0.008207153,0.005246622
0.0031284345,0.0074453456,0.00999691
-0.003438585,0.009617395,0.0035286555
-0.000618317,0.010235357,0.0025797253
-0.005833579,0.00875458,0.005008063
-0.004815789,0.009078253,0.003562839
-0.0038963244,0.008755641,0.0031148912
0.013233952,0.009147868,0.0023850035
-0.004649153,0.011856695,0.0024066246
-0.0045712246,0.010534707,0.0051204404
-0.0034298066,0.010182671,0.0035875738
0.00402335,0.0096844975,0.00080449134
-0.00063304824,0.00543082,0.003876459
-0.003412819,0.011088879,0.004549315
0.0018815033,0.012584193,0.0025714678
3.145739e-05,0.009986722,0.002399663
-0.0022179817,0.010283673,0.0036067078
0.012575948,0.0034366557,0.0011395011
-0.0044567715,0.009838425,0.002795043
-0.0038002087,0.0068649584,0.00709434
-0.0014908063,0.008310148,0.0034077675
0.0059603965,0.0046394845,0.0037005292
0.010971442,0.006338904,0.0001413743
-0.003303985,0.009217935,0.0028721653
0.014870829,0.003937264,0.00019079121
0.0045422795,0.004578383,0.0056100735
0.0035372763,0.007130691,0.0054292623
-0.0033103025,0.007318335,0.003237463
-0.003511798,0.010182983,0.0046853106
0.010861479,0.0071229963,-0.00060773036
-0.0013077962,0.007468778,0.003563686
-0.004650314,0.0101363445,0.0037606186
-0.0034802314,0.011520643,0.0037442916
-0.00073948165,0.008837084,0.00231798
-0.003615655,0.008521349,0.00360345
-0.0035677305,0.0071796877,0.008106268
0.011521555,0.0047178837,0.00018940982
-0.0035749678,0.009145802,0.0027534678
-0.004239644,0.012159078,0.0072911745
-0.0028669874,0.010373559,0.0026620203
-0.003739299,0.01092786,0.0033196146
-0.0008668731,0.0068294415,0.0036663485
-0.0034010718,0.011263572,0.006719911
0.0083633475,0.0068837665,0.0003857608
-0.0031525758,0.0098138265,0.006507351
-0.00095918233,0.010178203,0.0022373018
-0.0039976537,0.0077026524,0.003971744
-0.001462267,0.010140203,0.0021487502
0.0030199015,0.008912094,0.0016474384
-0.0023795944,0.012179186,0.0035439306
-0.00055102864,0.008590423,0.003050669
0.00019243413,0.008686956,0.0052272305
0.009635034,0.0117578665,0.0018848795
-0.004991808,0.01048438,0.0034433776
-7.6908094e-05,0.0043401304,0.0039121746
0.014223217,0.0026587688,-0.0017183883
-0.0057029426,0.009659767,0.0044547785
-0.0021808778,0.0074783685,0.003393815
-0.006252942,0.009744968,0.004766761
0.0017509453,0.010649541,0.003296391
0.0036719458,0.007389212,0.004790621
-0.003761856,0.007599837,0.0035873775
0.017329143,0.0049651554,0.00079612224
0.011079497,0.0037684957,0.0010740599
-0.0036503484,0.010317026,0.008091712
-0.0014579794,0.0067001744,0.0037110504
-0.003175867,0.011183114,0.0038601756
-0.00466815,0.009558854,0.0048844027
-0.001909305,0.007279311,0.0032576448
-0.004509547,0.007027437,0.0063518737
0.0079510985,0.0055186534,0.0015207641
0.01300866,0.002462656,-6.076321e-05
-0.00021969418,0.007881618,0.0024319696
0.003087132,0.013070662,0.003132314
-0.004644172,0.009197286,0.0041789208
-0.0018206389,0.009291106,0.0033380217
0.005993275,0.009166971,0.0011704555
-0.002942921,0.011660276,0.0041770195
0.012765948,0.0036792723,0.0023434202
-0.0006168022,0.01236347,0.0012750737
-0.00097070745,0.014975533,0.00063513033
0.00925144,0.0039171954,8.156407e-05
0.004578479,0.007895603,0.0026985144
-0.00034612618,0.011051231,0.0020978963
0.004972204,0.005515596,0.0041621407
0.0076951305,0.0072111012,0.001128803
-0.0041931258,0.007900743,0.003960029
