P,Q,R
-0.01027211,0.0103532085,-0.0053746565
-0.016959341,0.018781492,-0.004067654
-0.011245435,0.024716869,-0.0018874032
5.7681922e-05,-0.0029738143,-0.014548952
-0.009216221,-0.0020452912,0.005846626
0.0026740795,0.017741317,0.004666698
-0.00068872806,-0.0018363221,0.0028499842
0.0038785073,0.015814532,0.003511252
-0.004271801,0.0147037925,-0.009136164
-0.01388311,0.020320272,-0.008034029
0.00032451074,0.0061308355,0.0043907017
-0.0010442802,0.014918231,-0.020310577
-0.0023048879,0.0047224895,0.0064238887
-2.7488422e-05,0.015479369,0.0052181077
0.005483636,0.008570075,-0.0014053204
0.003982746,0.008056633,0.008352261
-0.0006425563,0.01276513,-0.00060321303
0.0010990668,0.009527689,-0.002795669
-0.0022715002,0.022210373,-0.003251979
0.00018341889,0.00272082,0.002914074
-0.0014114906,-0.004496946,-0.00918412
0.0049443212,0.0068826913,0.006243397
-0.012983696,0.028590187,-0.006414246
-0.0005636171,0.004064718,0.00010132807
0.0004060688,-0.00500759,-0.0026407286
0.0008925127,0.0010968199,0.000515596
-0.006402694,0.018329943,-0.001914376
-0.0004667685,0.0034613234,0.0029259545
0.0055310815,0.0068722577,-0.0051238355
0.002865314,0.01216408,-1.1709051e-05
0.0013550868,-4.1004438e-05,0.00052858505
0.0036954691,-0.00074765336,0.0043930886
-0.004450931,0.013077192,-0.005313177
0.0049729273,-0.0034678462,0.016749162
-0.005001862,0.028337855,-0.006122239
-0.0020550697,0.027234124,-0.0024489844
-0.0043357946,0.012015183,-0.0009807331
-0.0125818,0.025456417,-0.0054632733
-0.0029603979,0.01456538,-0.0043948493
-0.0037452856,0.008123086,-0.0029141416
0.0044737677,0.014070681,-0.004787995
-0.016517207,0.030560821,-0.002243022
0.0012937048,0.016839866,0.0038388318
-0.0020868331,0.011796075,0.005668001
-0.0044469843,-0.005872775,0.001786286
0.00011873176,0.0027776423,0.0027657493
0.0050891982,0.006952271,0.0059344005
-0.001076784,0.013244872,0.0019875898
0.0035098696,0.019282492,0.0048053344
0.010337109,0.010132887,0.0025529435
0.0062497435,0.01800051,-6.23876e-05
0.0009397479,0.012195233,-0.00019222121
0.0049614552,0.0070932256,0.005779859
-0.0067340494,-0.0036681755,0.009704626
1.9467574e-05,0.01127273,0.007086313
0.00025352326,0.004592083,-5.8812708e-05
0.005830582,0.009763132,0.0032379385
-0.0008104472,0.004755199,0.0035296483
0.0011594795,0.016461935,0.0033216497
-0.00016597653,-0.003860292,-0.006490845
-0.008211508,0.026727201,-0.0012654435
1.7697197e-05,-0.00052001816,0.014319859
0.00054448127,0.014586295,0.0042364
0.0082593225,0.0025982014,0.0073478306
-0.008616181,0.020023901,0.00047885542
-0.008844892,0.016403656,-0.011968859
-3.6298916e-05,0.0145566575,-0.0015700316
-0.0078094113,0.005766672,0.001868915
0.00070939434,0.011289694,0.004491274
-0.0063015465,0.020275414,0.00337958
-0.0020622814,0.011714019,0.005559701
0.001067507,-0.0021767416,0.003010788
0.003723493,0.0110804,0.02059524
0.006499774,0.0025386186,0.002584062
0.006626279,0.011964401,0.0028349406
-0.0059804283,-0.0042542904,0.004857329
-0.0058163963,0.016601793,-0.0002320329
0.0001570888,-0.00033060237,-0.0025445966
0.0002443277,-0.000696619,-0.01247531
-0.008051295,0.004536961,0.000824524
-0.0041204216,-0.0006738063,-0.0032713332
-0.0014299807,0.011691564,0.0010793952
0.002515991,-0.000960876,0.012242379
-0.0029645974,0.022003256,-0.006808254
-0.0002775088,-0.0021379858,-0.004576714
0.00060154765,0.003900832,0.008396947
0.00069713476,0.0045737317,0.0012031207
-0.00057504635,0.016530044,-0.002816265
0.0006785532,0.0152734285,0.005173619
0.0009727315,0.0150500685,0.0035311382
-0.0032295883,0.00812969,0.004927739
0.0020247616,0.0010092875,-0.0015777423
0.0013704508,-0.003664465,-0.004009294
0.0024865535,0.0018081027,0.004637725
0.00015083297,0.003510022,-0.00034878447
0.00568339,0.021710524,-0.0029431393
-0.0046073315,0.014491143,0.0080999015
-0.0018529296,0.015573274,0.006344202
-0.0015831512,-0.0022615967,-7.444515e-05
-0.004489707,-0.0011456291,0.005388718
3.8290604e-05,-0.002173651,-0.0025069462
0.005174245,0.014220074,0.0006586353
-0.008169252,0.012911571,-0.0036231896
-0.00030497657,0.00021266656,0.0018664859
0.00558486,0.015136475,0.0036835484
-0.005417367,0.005376726,0.008912983
-0.00045774927,0.016210813,0.0043050577
0.001159295,-0.00035204407,0.004972641
-0.0022496243,-0.005980413,0.0022813317
-0.0026726106,-0.0047971094,-0.0061013363
-0.0015563535,-0.007857616,-0.00044557225
0.0099355625,0.007632199,0.0012959391
-0.0011580378,0.02083577,0.0016055148
0.0014008392,0.01810381,0.0035893298
-0.002189167,0.0049576447,-0.006338542
-0.0026123328,0.010162439,-0.006370535
-0.0006808134,0.008988908,-0.0023049037
-6.926857e-05,0.017480578,0.0036060414
-0.010102661,0.012486916,-0.0048730704
0.0011997084,0.0062069437,-0.00071327714
-0.003227528,0.014840406,0.0053374227
0.00021855172,0.008595669,0.005370087
0.001382643,-0.0084520215,0.0013202238
-0.002802253,0.028886436,-0.004549623
-0.0032260607,0.013551373,9.359856e-05
-0.00017210939,-0.005227584,0.0044017183
0.013317611,0.00028123328,0.010557236
-0.002499974,-0.0014722318,-0.010743609
-0.008925093,-0.004601269,-0.00028364442
-0.011253831,0.021033354,-0.006841264
0.006730778,0.018041896,0.0010653319
0.0051421514,0.006239672,0.00022505931
0.007566183,0.0014787045,0.00925915
-0.0013245057,0.0060527218,-0.0091868425
-0.0076456675,0.010497197,0.0035470037
0.00335161,0.01819662,0.0017312228
0.010817639,-0.013459759,0.0066149277
0.0018982446,-0.0027189988,0.0072112237
-0.00024679737,-0.00035155402,-0.002916181
0.0071938103,0.013720528,-0.004863427
-0.0004837751,0.0013629181,0.019416992
-0.002873522,0.013566687,0.0001985601
-0.0028513048,0.015775578,0.0040141637
-0.0048372233,-0.0004462322,0.009105888
0.005906237,0.009509346,0.0061600883
0.004878481,0.01433179,0.0016436682
0.00016305792,-0.0004056365,-0.004813032
0.0027661137,0.013170582,0.005769792
-0.0037621832,-0.0010933045,0.006548358
0.00026078802,0.00011243474,-0.008052779
-0.0014271752,-0.0029801982,-0.0048521687
-0.00026896343,0.013335086,0.005413354
-0.0038451175,0.0054942686,0.0056633158
-0.00027944954,0.010766734,-0.011941514
0.008100557,0.014764161,-0.0040095565
0.006681634,0.0068643373,0.005485032
0.002028114,-0.0011010652,0.013224522
-0.0027807693,-0.0038421662,0.00063454465
-0.0013702798,-0.0038297516,0.0031643333
-0.0036926332,0.008319091,-0.0055940803
-0.006932534,0.014387218,-0.008157506
0.002537057,0.024387121,8.556762e-05
-0.0001491856,0.0046486654,0.00538273
-0.012609075,0.011807172,0.012744213
0.004461928,-0.0012824009,0.00045055454
-0.002553376,-0.0026731016,-0.010605464
-0.00011787479,-0.0005166455,-0.0015521519
-0.013681427,0.023458997,-0.004597782
0.009552578,-0.0016263422,0.010463155
0.0016610877,-0.0033063695,0.002370928
-0.002113966,0.010587112,0.010977093
0.00032281465,-0.0023141594,0.0053706598
-0.0059460886,-0.0006993832,0.0048553827
-0.014418392,0.011308009,0.012936052
